,text,label,label_0,label_1,label_2
1332,PersonX buys PersonY's own shoes,"[0, 1, 1]",0,1,1
1333,PersonX buys PersonY's son,"[0, 1, 1]",0,1,1
1334,PersonX buys PersonY's supplies,"[0, 1, 1]",0,1,1
1335,PersonX buys PersonY's ticket,"[0, 1, 1]",0,1,1
1336,PersonX buys PersonY's tickets,"[0, 0, 1]",0,0,1
1337,PersonX buys ___ PersonY needed,"[0, 1, 1]",0,1,1
1338,PersonX buys ___ a gift,"[0, 1, 1]",0,1,1
1339,PersonX buys ___ a new one,"[0, 1, 1]",0,1,1
1340,PersonX buys ___ abroad,"[0, 1, 1]",0,1,1
1341,PersonX buys ___ after work,"[0, 1, 1]",0,1,1
1342,PersonX buys ___ anyway,"[0, 1, 1]",0,1,1
1343,PersonX buys ___ as a pet,"[0, 1, 1]",0,1,1
1344,PersonX buys ___ as well,"[0, 1, 1]",0,1,1
1345,PersonX buys ___ at a price,"[0, 1, 1]",0,1,1
1346,PersonX buys ___ at a store,"[0, 1, 1]",0,1,1
1347,PersonX buys ___ at a yard sale,"[0, 1, 1]",0,1,1
1348,PersonX buys ___ at prices,"[0, 1, 1]",0,1,1
1349,PersonX buys ___ at target,"[0, 1, 1]",0,1,1
1350,PersonX buys ___ at the grocery store,"[0, 1, 1]",0,1,1
1351,PersonX buys ___ at the mall,"[0, 1, 1]",0,1,1
1352,PersonX buys ___ at the pet store,"[0, 1, 1]",0,1,1
1353,PersonX buys ___ at the price,"[0, 1, 1]",0,1,1
1354,PersonX buys ___ at the store,"[0, 1, 1]",0,1,1
1355,PersonX buys ___ at the supermarket,"[0, 1, 1]",0,1,1
1356,PersonX buys ___ early,"[0, 1, 1]",0,1,1
1357,PersonX buys ___ every week,"[0, 1, 1]",0,1,1
1358,PersonX buys ___ for PersonX's children,"[0, 1, 1]",0,1,1
1359,PersonX buys ___ for PersonX's daughter,"[0, 1, 1]",0,1,1
1360,PersonX buys ___ for PersonX's family,"[0, 1, 1]",0,1,1
1361,PersonX buys ___ for PersonX's son,"[0, 1, 1]",0,1,1
1362,PersonX buys ___ for PersonY's children,"[0, 1, 1]",0,1,1
1363,PersonX buys ___ for PersonY's daughter,"[0, 1, 1]",0,1,1
1364,PersonX buys ___ for PersonY's family,"[0, 1, 1]",0,1,1
1365,PersonX buys ___ for christmas,"[0, 1, 1]",0,1,1
1366,PersonX buys ___ for dinner,"[0, 1, 1]",0,1,1
1367,PersonX buys ___ for the children,"[0, 1, 1]",0,1,1
1368,PersonX buys ___ for the family,"[0, 1, 1]",0,1,1
1369,PersonX buys ___ for the kids,"[0, 1, 1]",0,1,1
1370,PersonX buys ___ for the new school year,"[0, 1, 1]",0,1,1
1371,PersonX buys ___ for the occasion,"[0, 1, 1]",0,1,1
1372,PersonX buys ___ for the party,"[0, 1, 1]",0,1,1
1373,PersonX buys ___ from a friend,"[0, 1, 1]",0,1,1
1374,PersonX buys ___ from a store,"[0, 1, 1]",0,1,1
1375,PersonX buys ___ from amazon,"[0, 1, 1]",0,1,1
1376,PersonX buys ___ from the grocery store,"[0, 1, 1]",0,1,1
1377,PersonX buys ___ from the pet store,"[0, 1, 1]",0,1,1
1378,PersonX buys ___ from the store,"[0, 1, 1]",0,1,1
1379,PersonX buys ___ immediately,"[0, 1, 1]",0,1,1
1380,PersonX buys ___ in the company,"[0, 1, 1]",0,1,1
1381,PersonX buys ___ in the market,"[0, 1, 1]",0,1,1
1382,PersonX buys ___ in the store,"[0, 1, 1]",0,1,1
1383,PersonX buys ___ last week,"[0, 1, 1]",0,1,1
1384,PersonX buys ___ later,"[0, 1, 1]",0,1,1
1385,PersonX buys ___ often,"[0, 1, 1]",0,1,1
1386,PersonX buys ___ on amazon,"[0, 1, 1]",0,1,1
1387,PersonX buys ___ on sale,"[0, 1, 1]",0,1,1
1388,PersonX buys ___ on the spot,"[0, 1, 1]",0,1,1
1389,PersonX buys ___ online,"[0, 1, 1]",0,1,1
1390,PersonX buys ___ right away,"[0, 1, 1]",0,1,1
1391,PersonX buys ___ the next day,"[0, 1, 1]",0,1,1
1392,PersonX buys ___ this week,"[0, 1, 1]",0,1,1
1393,PersonX buys ___ to a concert,"[0, 1, 1]",0,1,1
1394,PersonX buys ___ today,"[0, 1, 1]",0,1,1
1395,PersonX buys ___ with PersonX's own money,"[0, 1, 1]",0,1,1
1396,PersonX buys ___ with the money,"[0, 1, 1]",0,1,1
1397,PersonX buys ___ without prescription,"[0, 1, 1]",0,1,1
1398,PersonX buys a birthday cake,"[0, 1, 1]",0,1,1
1399,PersonX buys a book,"[0, 1, 1]",0,1,1
1400,PersonX buys a brand,"[0, 1, 1]",0,1,1
1401,PersonX buys a brand ___,"[0, 1, 1]",0,1,1
1402,PersonX buys a brand new car,"[0, 1, 1]",0,1,1
1403,PersonX buys a burger,"[0, 1, 1]",0,1,1
1404,PersonX buys a cake,"[0, 1, 1]",0,1,1
1405,PersonX buys a camera,"[0, 1, 1]",0,1,1
1406,PersonX buys a cat,"[0, 1, 1]",0,1,1
1407,PersonX buys a christmas tree,"[0, 1, 1]",0,1,1
1408,PersonX buys a coffee,"[0, 1, 1]",0,1,1
1409,PersonX buys a dress,"[0, 1, 1]",0,1,1
1410,PersonX buys a drink,"[0, 1, 1]",0,1,1
1411,PersonX buys a fan,"[0, 1, 1]",0,1,1
1412,PersonX buys a farm,"[0, 1, 1]",0,1,1
1413,PersonX buys a gallon of milk,"[0, 1, 1]",0,1,1
1414,PersonX buys a game,"[0, 1, 1]",0,1,1
1415,PersonX buys a gift,"[0, 1, 1]",0,1,1
1416,PersonX buys a gift card,"[0, 1, 1]",0,1,1
1417,PersonX buys a guitar,"[0, 1, 1]",0,1,1
1418,PersonX buys a gun,"[0, 1, 1]",0,1,1
1419,PersonX buys a gym membership,"[0, 0, 1]",0,0,1
1420,PersonX buys a home,"[0, 1, 1]",0,1,1
1421,PersonX buys a kit,"[0, 1, 1]",0,1,1
1422,PersonX buys a loaf of bread,"[0, 1, 1]",0,1,1
1423,PersonX buys a lottery ticket,"[0, 1, 1]",0,1,1
1424,PersonX buys a metal detector,"[0, 1, 1]",0,1,1
1425,PersonX buys a motorcycle,"[0, 1, 1]",0,1,1
1426,PersonX buys a new battery,"[0, 1, 1]",0,1,1
1427,PersonX buys a new bike,"[0, 1, 1]",0,1,1
1428,PersonX buys a new boat,"[0, 1, 1]",0,1,1
1429,PersonX buys a new brush,"[0, 1, 1]",0,1,1
1430,PersonX buys a new camera,"[0, 1, 1]",0,1,1
1431,PersonX buys a new cell phone,"[0, 1, 1]",0,1,1
1432,PersonX buys a new chair,"[0, 1, 1]",0,1,1
1433,PersonX buys a new charger,"[0, 1, 1]",0,1,1
1434,PersonX buys a new computer,"[0, 1, 1]",0,1,1
1435,PersonX buys a new couch,"[0, 1, 1]",0,1,1
1436,PersonX buys a new dog,"[0, 1, 1]",0,1,1
1437,PersonX buys a new dress,"[0, 1, 1]",0,1,1
1438,PersonX buys a new fan,"[0, 1, 1]",0,1,1
1439,PersonX buys a new fish,"[0, 1, 1]",0,1,1
1440,PersonX buys a new game,"[0, 1, 1]",0,1,1
1441,PersonX buys a new guitar,"[0, 1, 1]",0,1,1
1442,PersonX buys a new gun,"[0, 1, 1]",0,1,1
1443,PersonX buys a new hat,"[0, 1, 1]",0,1,1
1444,PersonX buys a new home,"[0, 1, 1]",0,1,1
1445,PersonX buys a new house,"[0, 1, 1]",0,1,1
1446,PersonX buys a new jacket,"[0, 1, 1]",0,1,1
1447,PersonX buys a new keyboard,"[0, 1, 1]",0,1,1
1448,PersonX buys a new laptop,"[0, 1, 1]",0,1,1
1449,PersonX buys a new mattress,"[0, 1, 1]",0,1,1
1450,PersonX buys a new microwave,"[0, 1, 1]",0,1,1
1451,PersonX buys a new one,"[0, 1, 1]",0,1,1
1452,PersonX buys a new pair,"[0, 1, 1]",0,1,1
1453,PersonX buys a new pair of boots,"[0, 1, 1]",0,1,1
1454,PersonX buys a new pair of pants,"[0, 1, 1]",0,1,1
1455,PersonX buys a new pair of shoes,"[0, 1, 1]",0,1,1
1456,PersonX buys a new pair of socks,"[0, 1, 1]",0,1,1
1457,PersonX buys a new pet,"[0, 1, 1]",0,1,1
1458,PersonX buys a new plant,"[0, 1, 1]",0,1,1
1459,PersonX buys a new puppy,"[0, 1, 1]",0,1,1
1460,PersonX buys a new purse,"[0, 1, 1]",0,1,1
1461,PersonX buys a new racquet,"[0, 1, 1]",0,1,1
1462,PersonX buys a new shirt,"[0, 1, 1]",0,1,1
1463,PersonX buys a new sofa,"[0, 1, 1]",0,1,1
1464,PersonX buys a new suit,"[0, 1, 1]",0,1,1
1465,PersonX buys a new sweater,"[0, 1, 1]",0,1,1
1466,PersonX buys a new television,"[0, 1, 1]",0,1,1
1467,PersonX buys a new tent,"[0, 1, 1]",0,1,1
1468,PersonX buys a new tire,"[0, 1, 1]",0,1,1
1469,PersonX buys a new toy,"[0, 1, 1]",0,1,1
1470,PersonX buys a new truck,"[0, 1, 1]",0,1,1
1471,PersonX buys a new tv,"[0, 1, 1]",0,1,1
1472,PersonX buys a new wallet,"[0, 1, 1]",0,1,1
1473,PersonX buys a new wardrobe,"[0, 1, 1]",0,1,1
1474,PersonX buys a new watch,"[0, 1, 1]",0,1,1
1475,PersonX buys a pair,"[0, 1, 1]",0,1,1
1476,PersonX buys a phone,"[0, 1, 1]",0,1,1
1477,PersonX buys a plane ticket,"[0, 1, 1]",0,1,1
1478,PersonX buys a pregnancy test,"[0, 1, 1]",0,1,1
1479,PersonX buys a puppy,"[0, 1, 1]",0,1,1
1480,PersonX buys a replacement,"[0, 1, 1]",0,1,1
1481,PersonX buys a ring,"[0, 1, 1]",0,1,1
1482,PersonX buys a sandwich,"[0, 1, 1]",0,1,1
1483,PersonX buys a scratch,"[0, 1, 1]",0,1,1
1484,PersonX buys a scratch lottery ticket,"[0, 1, 1]",0,1,1
1485,PersonX buys a set,"[0, 1, 1]",0,1,1
1486,PersonX buys a shirt,"[0, 1, 1]",0,1,1
1487,PersonX buys a skateboard,"[0, 1, 1]",0,1,1
1488,PersonX buys a smartphone,"[0, 1, 1]",0,1,1
1489,PersonX buys a soda,"[0, 1, 1]",0,1,1
1490,PersonX buys a suit,"[0, 1, 1]",0,1,1
1491,PersonX buys a sweater,"[0, 1, 1]",0,1,1
1492,PersonX buys a ticket,"[0, 1, 1]",0,1,1
1493,PersonX buys a toy,"[0, 1, 1]",0,1,1
1494,PersonX buys a truck,"[0, 1, 1]",0,1,1
1495,PersonX buys a tv,"[0, 1, 1]",0,1,1
1496,PersonX buys a video game,"[0, 1, 1]",0,1,1
1497,PersonX buys a yacht,"[0, 1, 1]",0,1,1
1498,PersonX buys all of the ingredients,"[0, 0, 1]",0,0,1
1499,PersonX buys an air conditioner,"[0, 1, 1]",0,1,1
1500,PersonX buys an air purifier,"[0, 1, 1]",0,1,1
1501,PersonX buys an ice cream cone,"[0, 1, 1]",0,1,1
1502,PersonX buys another,"[0, 1, 1]",0,1,1
1503,PersonX buys another ___,"[0, 1, 1]",0,1,1
1504,PersonX buys another car,"[0, 1, 1]",0,1,1
1505,PersonX buys another one,"[0, 1, 1]",0,1,1
1506,PersonX buys apples,"[0, 1, 1]",0,1,1
1507,PersonX buys beer,"[0, 1, 1]",0,1,1
1508,PersonX buys books,"[0, 1, 1]",0,1,1
1509,PersonX buys bottled water,"[0, 1, 1]",0,1,1
1510,PersonX buys bread,"[0, 1, 1]",0,1,1
1511,PersonX buys candy,"[0, 1, 1]",0,1,1
1512,PersonX buys coffee,"[0, 1, 1]",0,1,1
1513,PersonX buys dinner,"[0, 1, 1]",0,1,1
1514,PersonX buys eggs,"[0, 1, 1]",0,1,1
1515,PersonX buys every ___,"[0, 1, 1]",0,1,1
1516,PersonX buys everything,"[0, 1, 1]",0,1,1
1517,PersonX buys everything PersonY needed,"[0, 1, 1]",0,1,1
1518,PersonX buys fabric,"[0, 1, 1]",0,1,1
1519,PersonX buys flowers,"[0, 1, 1]",0,1,1
1520,PersonX buys food,"[0, 1, 1]",0,1,1
1521,PersonX buys gifts,"[0, 1, 1]",0,1,1
1522,PersonX buys gifts for PersonX's family,"[0, 1, 1]",0,1,1
1523,PersonX buys gifts for PersonY's family,"[0, 1, 1]",0,1,1
1524,PersonX buys ice cream,"[0, 1, 1]",0,1,1
1525,PersonX buys it anyway,"[0, 1, 1]",0,1,1
1526,PersonX buys it immediately,"[0, 1, 1]",0,1,1
1527,PersonX buys it online,"[0, 1, 1]",0,1,1
1528,PersonX buys it right away,"[0, 1, 1]",0,1,1
1529,PersonX buys lottery tickets,"[0, 1, 1]",0,1,1
1530,PersonX buys lunch,"[0, 1, 1]",0,1,1
1531,PersonX buys milk,"[0, 1, 1]",0,1,1
1532,PersonX buys my son,"[0, 1, 1]",0,1,1
1533,PersonX buys my ticket,"[0, 1, 1]",0,1,1
1534,PersonX buys new clothes,"[0, 1, 1]",0,1,1
1535,PersonX buys new furniture,"[0, 1, 1]",0,1,1
1536,PersonX buys new glasses,"[0, 1, 1]",0,1,1
1537,PersonX buys new headphones,"[0, 1, 1]",0,1,1
1538,PersonX buys new pants,"[0, 1, 1]",0,1,1
1539,PersonX buys new sheets,"[0, 1, 1]",0,1,1
1540,PersonX buys new shoes,"[0, 1, 1]",0,1,1
1541,PersonX buys new socks,"[0, 1, 1]",0,1,1
1542,PersonX buys pizza,"[0, 1, 1]",0,1,1
1543,PersonX buys shoes,"[0, 1, 1]",0,1,1
1544,PersonX buys snacks,"[0, 1, 1]",0,1,1
1545,PersonX buys some bread,"[0, 1, 1]",0,1,1
1546,PersonX buys some candy,"[0, 1, 1]",0,1,1
1547,PersonX buys some chips,"[0, 1, 1]",0,1,1
1548,PersonX buys some ear plugs,"[0, 1, 1]",0,1,1
1549,PersonX buys some food,"[0, 1, 1]",0,1,1
1550,PersonX buys some groceries,"[0, 1, 1]",0,1,1
1551,PersonX buys some ice cream,"[0, 1, 1]",0,1,1
1552,PersonX buys some milk,"[0, 1, 1]",0,1,1
1553,PersonX buys some new clothes,"[0, 1, 1]",0,1,1
1554,PersonX buys some new shoes,"[0, 1, 1]",0,1,1
1555,PersonX buys some popcorn,"[0, 1, 1]",0,1,1
1556,PersonX buys some shoes,"[0, 1, 1]",0,1,1
1557,PersonX buys some snacks,"[0, 1, 1]",0,1,1
1558,PersonX buys some stock,"[0, 1, 1]",0,1,1
1559,PersonX buys some supplies,"[0, 1, 1]",0,1,1
1560,PersonX buys some wood,"[0, 1, 1]",0,1,1
1561,PersonX buys something,"[0, 1, 1]",0,1,1
1562,PersonX buys souvenirs,"[0, 1, 1]",0,1,1
1563,PersonX buys straw hats in winter,"[0, 0, 1]",0,0,1
1564,PersonX buys supplies,"[0, 1, 1]",0,1,1
1565,PersonX buys the ___ at a price,"[0, 1, 1]",0,1,1
1566,PersonX buys the bike,"[0, 1, 1]",0,1,1
1567,PersonX buys the boat,"[0, 1, 1]",0,1,1
1568,PersonX buys the book,"[0, 1, 1]",0,1,1
1569,PersonX buys the dress,"[0, 1, 1]",0,1,1
1570,PersonX buys the farm,"[0, 1, 1]",0,1,1
1571,PersonX buys the game,"[0, 1, 1]",0,1,1
1572,PersonX buys the guitar,"[0, 1, 1]",0,1,1
1573,PersonX buys the ice cream,"[0, 1, 1]",0,1,1
1574,PersonX buys the ingredients,"[0, 1, 1]",0,1,1
1575,PersonX buys the jacket,"[0, 1, 1]",0,1,1
1576,PersonX buys the new game,"[0, 1, 1]",0,1,1
1577,PersonX buys the part,"[0, 1, 1]",0,1,1
1578,PersonX buys the phone,"[0, 1, 1]",0,1,1
1579,PersonX buys the ring,"[0, 1, 1]",0,1,1
1580,PersonX buys the shirt,"[0, 1, 1]",0,1,1
1581,PersonX buys the shoes,"[0, 1, 1]",0,1,1
1582,PersonX buys the shoes PersonY wanted,"[0, 1, 1]",0,1,1
1583,PersonX buys the supplies,"[0, 1, 1]",0,1,1
1584,PersonX buys the sweater,"[0, 1, 1]",0,1,1
1585,PersonX buys the ticket,"[0, 1, 1]",0,1,1
1586,PersonX buys the tickets,"[0, 1, 1]",0,1,1
1587,PersonX buys the truck,"[0, 1, 1]",0,1,1
1588,PersonX buys things,"[0, 1, 1]",0,1,1
1589,PersonX buys tickets,"[0, 1, 1]",0,1,1
1590,PersonX buys tickets to a concert,"[0, 1, 1]",0,1,1
1591,PersonX buys time,"[0, 1, 1]",0,1,1
1592,PersonX buys to let,"[0, 0, 1]",0,0,1
1593,PersonX buys two more,"[0, 1, 1]",0,1,1
1594,PersonX ca n't sleep,"[0, 1, 1]",0,1,1
1595,PersonX calls 's mom,"[0, 1, 1]",0,1,1
1596,PersonX calls 911 for help,"[0, 1, 1]",0,1,1
1597,PersonX calls PersonX's brother,"[0, 1, 1]",0,1,1
1598,PersonX calls PersonX's dad for help,"[0, 1, 1]",0,1,1
1599,PersonX calls PersonX's daughter,"[0, 1, 1]",0,1,1
1600,PersonX calls PersonX's doctor,"[0, 1, 1]",0,1,1
1601,PersonX calls PersonX's dog,"[0, 1, 1]",0,1,1
1602,PersonX calls PersonX's family,"[0, 1, 1]",0,1,1
1603,PersonX calls PersonX's father,"[0, 1, 1]",0,1,1
1604,PersonX calls PersonX's friends over,"[0, 1, 1]",0,1,1
1605,PersonX calls PersonX's girlfriend,"[0, 1, 1]",0,1,1
1606,PersonX calls PersonX's grandparents,"[0, 1, 1]",0,1,1
1607,PersonX calls PersonX's husband,"[0, 1, 1]",0,1,1
1608,PersonX calls PersonX's insurance company,"[0, 1, 1]",0,1,1
1609,PersonX calls PersonX's kids,"[0, 1, 1]",0,1,1
1610,PersonX calls PersonX's landlord,"[0, 1, 1]",0,1,1
1611,PersonX calls PersonX's neighbor,"[0, 1, 1]",0,1,1
1612,PersonX calls PersonX's office,"[0, 1, 1]",0,1,1
1613,PersonX calls PersonX's sister,"[0, 1, 1]",0,1,1
1614,PersonX calls PersonX's wife,"[0, 1, 1]",0,1,1
1615,PersonX calls PersonY 's mom,"[0, 1, 1]",0,1,1
1616,PersonX calls PersonY away,"[0, 1, 1]",0,1,1
1617,PersonX calls PersonY back,"[0, 1, 1]",0,1,1
1618,PersonX calls PersonY by PersonZ name,"[0, 1, 1]",0,1,1
1619,PersonX calls PersonY by name,"[0, 1, 1]",0,1,1
1620,PersonX calls PersonY by the name,"[0, 1, 1]",0,1,1
1621,PersonX calls PersonY crazy,"[0, 1, 1]",0,1,1
1622,PersonX calls PersonY father,"[0, 1, 1]",0,1,1
1623,PersonX calls PersonY for help,"[0, 1, 1]",0,1,1
1624,PersonX calls PersonY friend,"[0, 1, 1]",0,1,1
1625,PersonX calls PersonY into PersonY's office,"[0, 1, 1]",0,1,1
1626,PersonX calls PersonY into the office,"[0, 1, 1]",0,1,1
1627,PersonX calls PersonY last night,"[0, 1, 1]",0,1,1
1628,PersonX calls PersonY later,"[0, 1, 1]",0,1,1
1629,PersonX calls PersonY mother,"[0, 1, 1]",0,1,1
1630,PersonX calls PersonY name,"[0, 1, 1]",0,1,1
1631,PersonX calls PersonY names,"[0, 1, 1]",0,1,1
1632,PersonX calls PersonY on the phone,"[0, 1, 1]",0,1,1
1633,PersonX calls PersonY soon,"[0, 1, 1]",0,1,1
1634,PersonX calls PersonY stupid,"[0, 1, 1]",0,1,1
1635,PersonX calls PersonY to tell PersonZ,"[0, 1, 1]",0,1,1
1636,PersonX calls PersonY today,"[0, 1, 1]",0,1,1
1637,PersonX calls PersonY tomorrow,"[0, 1, 1]",0,1,1
1638,PersonX calls PersonY yesterday,"[0, 1, 1]",0,1,1
1639,PersonX calls PersonY's ___ to the fact,"[0, 1, 1]",0,1,1
1640,PersonX calls PersonY's back,"[0, 1, 1]",0,1,1
1641,PersonX calls PersonY's bluff,"[0, 1, 1]",0,1,1
1642,PersonX calls PersonY's boyfriend,"[0, 1, 1]",0,1,1
1643,PersonX calls PersonY's brother,"[0, 1, 1]",0,1,1
1644,PersonX calls PersonY's dad,"[0, 1, 1]",0,1,1
1645,PersonX calls PersonY's dad for help,"[0, 1, 1]",0,1,1
1646,PersonX calls PersonY's daughter,"[0, 1, 1]",0,1,1
1647,PersonX calls PersonY's family,"[0, 1, 1]",0,1,1
1648,PersonX calls PersonY's father,"[0, 1, 1]",0,1,1
1649,PersonX calls PersonY's friend,"[0, 1, 1]",0,1,1
1650,PersonX calls PersonY's friend PersonY,"[0, 1, 1]",0,1,1
1651,PersonX calls PersonY's friends,"[0, 1, 1]",0,1,1
1652,PersonX calls PersonY's girlfriend,"[0, 1, 1]",0,1,1
1653,PersonX calls PersonY's grandparents,"[0, 1, 1]",0,1,1
1654,PersonX calls PersonY's husband,"[0, 1, 1]",0,1,1
1655,PersonX calls PersonY's insurance company,"[0, 1, 1]",0,1,1
1656,PersonX calls PersonY's kids,"[0, 1, 1]",0,1,1
1657,PersonX calls PersonY's landlord,"[0, 1, 1]",0,1,1
1658,PersonX calls PersonY's mom,"[0, 1, 1]",0,1,1
1659,PersonX calls PersonY's mother,"[0, 1, 1]",0,1,1
1660,PersonX calls PersonY's name,"[0, 1, 1]",0,1,1
1661,PersonX calls PersonY's office,"[0, 1, 1]",0,1,1
1662,PersonX calls PersonY's sister,"[0, 1, 1]",0,1,1
1663,PersonX calls PersonY's wife,"[0, 1, 1]",0,1,1
1664,PersonX calls ___ anyway,"[0, 0, 1]",0,0,1
1665,PersonX calls ___ at home,"[0, 1, 1]",0,1,1
1666,PersonX calls ___ back,"[0, 1, 1]",0,1,1
1667,PersonX calls ___ back in,"[0, 0, 1]",0,0,1
1668,PersonX calls ___ back inside,"[0, 0, 1]",0,0,1
1669,PersonX calls ___ by PersonY's name,"[0, 0, 1]",0,0,1
1670,PersonX calls ___ by PersonY's names,"[0, 1, 1]",0,1,1
1671,PersonX calls ___ for help,"[0, 1, 1]",0,1,1
1672,PersonX calls ___ instead,"[0, 0, 1]",0,0,1
1673,PersonX calls ___ into PersonY's office,"[0, 0, 1]",0,0,1
1674,PersonX calls ___ into the office,"[0, 0, 1]",0,0,1
1675,PersonX calls ___ into the room,"[0, 1, 1]",0,1,1
1676,PersonX calls ___ last night,"[0, 1, 1]",0,1,1
1677,PersonX calls ___ later,"[0, 1, 1]",0,1,1
1678,PersonX calls ___ names,"[0, 1, 1]",0,1,1
1679,PersonX calls ___ often,"[0, 1, 1]",0,1,1
1680,PersonX calls ___ on PersonX's cell phone,"[0, 1, 1]",0,1,1
1681,PersonX calls ___ on the phone,"[0, 1, 1]",0,1,1
1682,PersonX calls ___ right away,"[0, 1, 1]",0,1,1
1683,PersonX calls ___ to complain,"[0, 1, 1]",0,1,1
1684,PersonX calls ___ to help PersonY,"[0, 0, 1]",0,0,1
1685,PersonX calls ___ to repentance,"[0, 1, 1]",0,1,1
1686,PersonX calls ___ to the fact,"[0, 0, 1]",0,0,1
1687,PersonX calls ___ to the importance,"[0, 0, 1]",0,0,1
1688,PersonX calls ___ to the need,"[0, 0, 1]",0,0,1
1689,PersonX calls ___ today,"[0, 1, 1]",0,1,1
1690,PersonX calls a ___ to consider,"[0, 1, 1]",0,1,1
1691,PersonX calls a ___ to discuss,"[0, 1, 1]",0,1,1
1692,PersonX calls a cab,"[0, 1, 1]",0,1,1
1693,PersonX calls a friend,"[0, 1, 1]",0,1,1
1694,PersonX calls a locksmith,"[0, 1, 1]",0,1,1
1695,PersonX calls a plumber,"[0, 1, 1]",0,1,1
1696,PersonX calls a spade a spade,"[0, 1, 1]",0,1,1
1697,PersonX calls a tow truck,"[0, 1, 1]",0,1,1
1698,PersonX calls all PersonX's friends,"[0, 1, 1]",0,1,1
1699,PersonX calls all PersonY's friends,"[0, 1, 1]",0,1,1
1700,PersonX calls animal control,"[0, 1, 1]",0,1,1
1701,PersonX calls another ___,"[0, 1, 1]",0,1,1
1702,PersonX calls attention to the fact,"[0, 1, 1]",0,1,1
1703,PersonX calls by PersonY name,"[0, 1, 1]",0,1,1
1704,PersonX calls customer service,"[0, 1, 1]",0,1,1
1705,PersonX calls customer support,"[0, 1, 1]",0,1,1
1706,PersonX calls every ___,"[0, 0, 1]",0,0,1
1707,PersonX calls everyone,"[0, 1, 1]",0,1,1
1708,PersonX calls forth the ___,"[0, 1, 1]",0,1,1
1709,PersonX calls it a day,"[0, 1, 1]",0,1,1
1710,PersonX calls it a night,"[0, 1, 1]",0,1,1
1711,PersonX calls it quits,"[0, 1, 1]",0,1,1
1712,PersonX calls my friend,"[0, 1, 1]",0,1,1
1713,PersonX calls my mom,"[0, 1, 1]",0,1,1
1714,PersonX calls my name,"[0, 1, 1]",0,1,1
1715,PersonX calls off the dogs,"[0, 1, 1]",0,1,1
1716,PersonX calls roadside assistance,"[0, 1, 1]",0,1,1
1717,PersonX calls security,"[0, 1, 1]",0,1,1
1718,PersonX calls someone,"[0, 1, 1]",0,1,1
1719,PersonX calls the ___ back,"[0, 1, 1]",0,1,1
1720,PersonX calls the ___ to arms,"[0, 1, 1]",0,1,1
1721,PersonX calls the ___ to the fact,"[0, 1, 1]",0,1,1
1722,PersonX calls the authorities,"[0, 1, 1]",0,1,1
1723,PersonX calls the auto club,"[0, 1, 1]",0,1,1
1724,PersonX calls the bank,"[0, 1, 1]",0,1,1
1725,PersonX calls the cable company,"[0, 1, 1]",0,1,1
1726,PersonX calls the cable guy,"[0, 1, 1]",0,1,1
1727,PersonX calls the company,"[0, 1, 1]",0,1,1
1728,PersonX calls the cops,"[0, 1, 1]",0,1,1
1729,PersonX calls the cops on PersonY,"[0, 1, 1]",0,1,1
1730,PersonX calls the doctor,"[0, 1, 1]",0,1,1
1731,PersonX calls the electric company,"[0, 1, 1]",0,1,1
1732,PersonX calls the exterminator,"[0, 1, 1]",0,1,1
1733,PersonX calls the landlord,"[0, 1, 1]",0,1,1
1734,PersonX calls the man,"[0, 1, 1]",0,1,1
1735,PersonX calls the number,"[0, 1, 1]",0,1,1
1736,PersonX calls the owner,"[0, 1, 1]",0,1,1
1737,PersonX calls the pizza company,"[0, 1, 1]",0,1,1
1738,PersonX calls the plumber,"[0, 1, 1]",0,1,1
1739,PersonX calls the police for help,"[0, 1, 1]",0,1,1
1740,PersonX calls the police on PersonY,"[0, 1, 1]",0,1,1
1741,PersonX calls the school,"[0, 1, 1]",0,1,1
1742,PersonX calls the shots,"[0, 1, 1]",0,1,1
1743,PersonX calls the store,"[0, 1, 1]",0,1,1
1744,PersonX calls the vet,"[0, 1, 1]",0,1,1
1745,PersonX calls the water company,"[0, 1, 1]",0,1,1
1746,PersonX calls thee ___,"[0, 0, 1]",0,0,1
1747,PersonX calls to account,"[0, 1, 1]",0,1,1
1748,PersonX calls to complain,"[0, 1, 1]",0,1,1
1749,PersonX calls to the bar,"[0, 1, 1]",0,1,1
1750,PersonX calls triple a,"[0, 1, 1]",0,1,1
1751,PersonX calls upon PersonY,"[0, 1, 1]",0,1,1
1752,PersonX calls upon the name,"[0, 1, 1]",0,1,1
1753,PersonX calls upon to make,"[0, 0, 1]",0,0,1
1754,PersonX calls upon to perform,"[0, 0, 1]",0,0,1
1755,PersonX calms PersonY's nerves,"[0, 1, 1]",0,1,1
1756,PersonX camps with PersonX's friends,"[0, 1, 1]",0,1,1
1757,PersonX camps with PersonY's friends,"[0, 1, 1]",0,1,1
1758,PersonX camps with friends,"[0, 1, 1]",0,1,1
1759,PersonX can barely get out of bed,"[0, 1, 1]",0,1,1
1760,PersonX can barely walk,"[0, 1, 1]",0,1,1
1761,PersonX can go home,"[0, 1, 1]",0,1,1
1762,PersonX can go wrong,"[0, 0, 1]",0,0,1
1763,PersonX can hardly wait,"[0, 1, 1]",0,1,1
1764,PersonX can n't afford one,"[0, 1, 1]",0,1,1
1765,PersonX can n't afford to buy one,"[0, 1, 1]",0,1,1
